Title,Description
machine learning engineer,"Who we are
Moneris was created as a joint investment between RBC and BMO Bank of Montreal (including Harris Bank) in December 2000. By maintaining the tradition of security and strength of our parent banks, today we are Canada's #1 processor, and one of North America's largest.
We are re-imagining commerce and shaping the future of FinTech. To do that, we empower our teams to redefine what's possible, enable them with the right tools and resources, and support them every step of the way.
Connect. Impact. Grow. Join one of Canada's top employers and make your mark at Moneris.
What you'll do

Applies and integrates statistical, mathematical, predictive modeling and business analysis skills to help enhance our current fraud rules while building, deploying, and maintaining advanced analytical solutions with the goal of increasing our overall fraud detection, reducing false positive alerts, and minimizing total cost of fraud

What you bring
Manipulate data to perform analysis, including querying data, defining metrics, or analyzing data to evaluate a hypothesis
Manage machine learning model life cycle through model audit, back testing, forward testing, benchmarking with the help of performance metrics
Build machine learning/deep learning models that detect risk activity
Conduct exploratory data analysis, supervised, unsupervised and semi-supervised machine learning to identify fraud trend, segment and clusters, and optimization opportunity
Researching and evaluating new model architectures which improve the accuracy of our prediction models
Collaborate with business leaders, subject matter experts, and decision makers to develop success criteria
Cooperate with cross-functional teams across the organization in finding insights and developing the right data solutions.
Collaborating with our data science team for statistical analysis on which machine learning approach to use, including the modeling of the algorithm and prototype for testing.
Must-have experience, knowledge, skills & abilities
Bachelor's degree required, Master's degree preferred in Software Engineering, Computer Science; or equivalent work experience in a Technology or business environment
Minimum of 7 years experience working in software development, design, business intelligence environments, and / or data architecture environments
Minimum of 3 years experience working in applied Machine learning or Deep learning
Full proficiency with multiple programming languages and / or database management and modelling.
Excellent verbal and written communication skills.
Highly proficient in leading large scale projects or significant project steps and communicating progress/approach with technical/non-technical peers/clients and leaders.
Proficiency in payment systems and the merchant acquiring business is an asset
What you get
The chance to be part of one of Canada’s top employers and leader in FinTech
Competitive pay and annual bonus program based on individual performance and productivity
Emphasis on Wellness - Meeting Free Fridays (MF2), company-wide holiday closure, just to name a few
RRSP matching & defined contribution pension plan
Flexible benefits package starting from day 1
Thrive in a Hybrid or Remote Model - including a tech peripheral rebate!
Extensive learning & development programs and resources - plus unlimited free access to LinkedIn Learning and Udemy courses!
Lots of opportunities to advance your career – 30% of Moneris' roles are filled internally
EAP (Employee Assistance Program), Educational Assistance and Recognition Program
Employee perk program with incredible discounts for over 2,400 vendors!
Get involved in one or many of our Moneris Committees and Employee Resource Groups - Inclusive Workplace Council (IWC), Black Employee Network, just to name a few

Who you'll work with
Our Technology team's goal is to connect ideas and technology to create solutions that shape the way people pay. Connection is in our DNA, and we are a team enabling our merchants, business partners, and each other with the tools we need to thrive. We're a team of over 400+ people, broken into six functions, who oversee all technology aspects at Moneris, including software, infrastructure engineering, cyber security, data analytics, and project management.

Learn more about how Moneris is striving to be at the forefront of Fintech!
To reduce the risk of COVID-19 transmission and to facilitate a safe return to the office for all employees, clients and vendors, Moneris has developed a vaccination standard that requires all employees and contract resources to be fully vaccinated in order to attend company premises, company events or conduct business travel on behalf of Moneris (and provide proof). Bona fide exemptions may be requested in accordance with legally protected grounds.
Note: We welcome and encourage applications from Indigenous people, people of colour, people with disabilities, people of all genders, sexual orientation and intersectional identities."
machine learning engineer,"Full Job Description
Machine Learning Engineer

Toronto, Canada


About Citco

Citco is a global leader in fund services, corporate governance and related asset services with staff across 50 office locations worldwide. With more than $1.8 trillion in assets under administration, we deliver end-to-end solutions and exceptional service to meet our clients’ needs.

For more information about Citco, please visit www.citco.com

About the Team & Business Line:

Proprietary software solutions and innovation are at the core of what differentiates Citco in the alternative investment space. Through our network of global development centres, Citco invests heavily in technology development, security, and infrastructure to ensure our clients continue to receive award-winning products that underpin our commitment to service excellence.

As a core member of our Innovation IT team, you will work with dedicated professionals to ensure our clients maintain access to their critical information assets while keeping Citco ahead of industry trends.

Your Role:

Design, develop, and implement software solutions to support business requirements
Be involved in concept design, brainstorming, research, etc. required to create new solutions for consideration
Resolve technical issues through debugging, research, and investigation
Participate in performance/load tests, making recommendations to improve performance and scalability
Provide timely and effective solutions to critical production issues
Contribute to continuous integration and continuous deployment automation
Document solutions and keep knowledgebase up-to-date to support efficiencies
About You:

2 years' experience in python
2 years' experience with relationships databases
2 years' experience building Machine Learning models using sklearn and tensorflow
1 year experience in AWS or other cloud
Proficiency in designing and implementing cloud-based applications in AWS preferred
Experience with serverless architecture is a plus
Experience working with Linux shell scripting an asset
Must have strong communication skills and be able present diagnostic, troubleshooting steps and conclusions to a varied audience
Must be able to work with minimal supervision
Demonstrated expertise in supporting large-scale systems
Strong interpersonal and communication skills and ability to deal effectively in a team environment
Our Benefits

Your well-being is of paramount importance to us, and central to our success. We provide a range of benefits, training and education support, and flexible working arrangements to help you achieve success in your career while balancing personal needs. Ask us about specific benefits in your location.


We recognize diversity as a source of organizational pride and strength. We have made it a priority to reflect our nation’s evolving diversity in the people we hire, and the culture we create in our organization.

Citco welcomes and encourages applications from people with disabilities. Accommodations are available upon request for candidates taking part in all aspects of the selection."
machine learning engineer,"Nextdoor is where you connect to the neighborhoods that matter to you so you can belong. Our purpose is to cultivate a kinder world where everyone has a neighborhood they can rely on.

Neighbors around the world turn to Nextdoor daily to receive trusted information, give and get help, get things done, and build real-world connections with those nearby — neighbors, businesses, and public services. Today, neighbors rely on Nextdoor in more than 295,000 neighborhoods across 11 countries.

Meet Your Future Neighbors
At Nextdoor, Machine Learning is one of the most important teams we are growing. Machine learning is transforming our product through personalization, and driving major impact across different parts of our platform including newsfeed, notifications, ads relevance, connections, search, and trust. Our machine learning team is lean but hungry to drive even more impact and make Nextdoor the neighborhood hub for local exchange. We believe that ML will be an integral part of making Nextdoor valuable to our members. We also believe that ML should be ethical and encourage healthy habits and interaction, not addictive behavior. We are looking for great machine learning interns who believe in the power of the local community to empower our members to make their communities great places to live.

The Impact You'll Make
You will be part of an avid and impactful team building data-intensive products, working with data and features, building machine learning models, and sharing insights around data and experiments. You will be working closely with the product team and the Data Science team on a daily basis. Finally, you will help build the foundational patterns that ML engineers will use for years to come as we introduce more and more machine learning into our platform.

Collect and gather datasets to build machine learning models that make real-time decisions for the Nextdoor platform
Deploy ML models into production environments and integrate them into the product
Run and analyze live user-facing experiments to iterate on model quality by measuring impact on business metrics
We have intern positions across multiple tracks including ML infra, Feed, Notifications, Ads, Network Growth, and Knowledge Graph. Our paid internships are typically 12 weeks, based out of our office in San Francisco, though given COVID-19 concerns, we have held these 100% virtually in 2020 and 2021 with a hybrid option in 2022.

What You'll Bring to the Team
Currently pursuing a Master's degree or PhD in Computer Science, Applied Math, Statistics, or a related field
Deep understanding of machine learning concepts (e.g. deep learning) and applications (e.g. recommender systems, knowledge graph)
Strong programming skills in Python, Java, or Scala
Effective communication and collaboration skills
Ability to be flexible and adaptable in a fast-paced startup environment
Desire to learn about new technologies and systems
Passion for the Nextdoor's mission and purpose
Bonus Points
Internship in machine learning engineering in a related field (e.g. social networking, e-commerce)
At Nextdoor, we empower our employees to build stronger local communities. To create a platform where all feel welcome, we want our workforce to reflect the diversity of the customers we seek to serve. We encourage everyone interested in our purpose to apply. We do not discriminate on the basis of race, gender, religion, sexual orientation, age, or any other trait that unfairly targets a group of people."
machine learning engineer,"ACV’s mission is to build and enable the most trusted and efficient digital marketplaces for buying and selling used vehicles with transparency and comprehensive data that was previously unimaginable. We are powered by a combination of the world’s best people and the industry’s best technology. At ACV, we are driven by an entrepreneurial spirit and rewarded with a work environment that enables each teammate to impact the company from day one. ACV’s network of brands includes ACV Auctions, ACV Transportation, MAX Digital and ACV Capital within its Marketplace Products as well as True360 and Data Services.

ACV’s Machine Learning Team is looking for a talented, experienced Machine Learning Engineer, to lead the model development in our pricing domain. You will be leading a team of engineers and guide the research and development of models that power the prediction of vehicle sale prices on the ACV marketplace.

What you will do:
Successful candidates will demonstrate excellent skill and maturity, be self-motivated as well as team-oriented, and have the ability to support the development and implementation of end-to-end ML-enabled software solutions to meet the needs of internal stakeholders. Those who will excel in this role will be those who listen with an ear to the overarching goal, not just the immediate concern that started the query. They will be able to show their recommendations are contextually grounded in an understanding of the practical problem, the data, and theory as well as what product and software solutions are feasible and desirable.

The core responsibilities of this role are:
Leading a team of machine learning engineers to improve, refine, and optimize existing models via creative feature engineering and model tuning.
Enact ML best practices for the team to follow.
Developing ML models from proof of concept to production.
Mining structured & unstructured data, and performing EDAs.
Documenting the work process, including experiments, parameter tuning etc.
Monitoring performance of models in production.
Collaborate with stakeholders to help meet their objectives and provide them with periodic status updates.
What you will need:
Graduate education in a computationally intensive domain.
5+ years of prior relevant work or lab experience in ML projects/research, and 2+ years as tech lead or team management experience.
Strong sense and skills in mathematics, statistics and algorithms. Experience with regression analysis and classification analysis is essential.
Experience with EDA, including data pipeline building and data visualization.
Advanced proficiency with Python and SQL (BigQuery/MySQL).
Extensive knowledge of ML frameworks and libraries. Experience on tree-based algorithms (XGBoost, CatBoost, LightGBM etc.), and Generalized linear models (GLM) are highly valued.
Preferred Qualifications:
Experience with model interpretation.
Experience with cloud services (AWS / GCP), Docker, and CI/CD pipelines.
Experience with Bash scripting.
What we offer:
Remote Work Opportunities
Generous Time Off. At ACV, we understand the importance of work/life balance and just because we love what we do, does not mean we want to always be working.
Learning & Development Opportunities! We love to see our engineers grow and learn and have invested heavily in our internal Learning and Development program, which provides access to PluralSight, Frontend Masters, as well as in-person conferences.
Annual Hackathons with some amazing prizes!
Comprehensive benefits offerings for benefits eligible Teammates.
Unique culture that truly values each and every Teammate.
Career development and Future Growth Opportunities.
At ACV, we are committed to an inclusive culture in which every individual is welcomed and empowered to celebrate their true selves. We achieve this by fostering a work environment of acceptance and understanding that is free from discrimination. ACV is committed to being an equal opportunity employer regardless of sex, race, creed, color, religion, marital status, national origin, age, pregnancy, sexual orientation, gender, gender identity, gender expression, genetic information, disability, military status, status as a veteran, or any other protected characteristic We also consider qualified applicants regardless of criminal histories, consistent with legal requirements. If you have a disability or special need that requires reasonable accommodation, please let us know.

For information on our collection and use of your personal information, please see our Privacy Notice."
machine learning engineer,"We are looking for world-class engineers to tackle cutting-edge problems of applying Machine Learning (ML) in the real world. Working across TD and Layer 6, you will be part of a leading financial services brand, have access to some of the largest datasets and innovate with leading machine learning scientists and engineers. Unleash the power of Machine Learning by helping us engineer models that scale and are rapidly deployable and, in the process, positively impact millions of customers. The goal of the team is to develop framework and automation solutions to help build and deploy robust and high-performing models through introducing software engineering best-practices.
Job Description

As Machine Learning Engineer at TD, you will work with ML Scientists to learn their modelling workflow, so that you can design abstractions and build components that can be combined to build high quality models. You will work to develop and/or integrate tools that help with model monitoring, governance and explainability. You will work with ML Platform team to make sure these models can be trained and deployed on our computing infrastructure, taking advantage of cloud technologies like Azure Kubernetes and more.

Must-Have

Experience working on high-performance engineering teams and being part of cross-functional delivery teams
Experience with building and scaling data-intensive software in Python and compiled languages such as Java/C
You value good software design and sweat over details in code and API design
Knowledge of machine learning modelling workflow
You enjoy learning new technology and educating others
You strive to communicate clearly and with empathy
You take great personal pride in building robust and scalable software
You are highly accountable and have a strong sense of ownership
Ability to do detailed code reviews and give thoughtful feedback

Nice to have:
Experience building a library or a framework
Knowledge of machine learning algorithms
Experience with Azure cloud stack
Data analytics
Job Requirements

Experience and/or Education:

University or post-graduate degree
Strong academic background (e.g., computer science, engineering)
7 + years relevant experience
Additional Information

#datascientist #LI-Hybrid

Inclusiveness

At TD, we are committed to fostering an inclusive, accessible environment, where all employees and customers feel valued, respected and supported. We are dedicated to building a workforce that reflects the diversity of our customers and communities in which we live and serve. If you require an accommodation for the recruitment/interview process (including alternate formats of materials, or accessible meeting rooms or other accommodation), please let us know and we will work with you to meet your needs.

Job Family

Advanced Analytics & Modelling
Job Category - Primary

Business Analysis / Reporting
Job Category(s)

Business Analysis / Reporting"
machine learning engineer,"KUBRA is in growth mode and currently seeking a Machine Learning Engineer to join our Data Analytics Team!

As a Machine Learning Engineer, you will be working on designing and maintaining the Machine Learning algorithms that will be used to extract value out of our data. The best part? You will also be collaborating with BI Analysts, and Data Engineers to introduce new data on machine learning standards and best practices with KUBRA!

What you get to do every day:
Introduce machine learning standards and best practices to KUBRA.
Build scalable machine learning architecture and automate machine learning operations.
Offer data-driven insights that provide value to both internal and external customers.
Foster an environment that emphasizes trust, open communication, creative thinking, and cohesive team effort.
Build and maintain machine learning solutions in production.
The initial models may be against data in our on-premise infrastructure. As the data engineers migrate more of our data to AWS, the ML model will be against data in AWS.
What kind of person should you be?:
Excellent written and verbal communication skills and an ability to maintain a high degree of professionalism in all client communications.
Ability to influence others, build relationships, manage conflicts, and handle negotiations.
Excellent organization, time management, problem-solving, and analytical skills.
Proactive mindset and ability to work independently in a fast-paced environment focused on results.
Ability to handle pressure.
What skills do you need?:
Minimum of 2 to 3 years of experience building machine learning pipelines.
An undergraduate or masters degree in Computer Science, Statistics, Analytics, or a similar discipline
Sound knowledge of machine learning lifecycle from data gathering to model deployment.
Experience deploying machine learning models into a production environment.
Demonstrable experience with regression, clustering, and classification algorithms.
Preferable to have experience with one or more of Data tools, Databricks, Snowflake, SQL, R, Python, Spark.
Knowledge in one of AzureML or AWS Sagemaker desirable.
Experience in CI/CD and good understanding of containerization concepts.
Experience in building API’s for Model Serving is an asset.
What can you expect from us?:
Award-winning culture that fosters growth, diversity and inclusion for all
Paid day off for your birthday
Access to LinkedIn learning courses
Continued education with our education reimbursement program
Flexible schedules
Two paid days for volunteer opportunities
Well-Being Days!

KUBRA is a fast-growing company that delivers customer communications solutions to some of the largest utility, insurance, and government entities across North America. KUBRA offers billing and payments, mapping, mobile apps, proactive communications, and artificial intelligence solutions for customers. With more than 1.5 billion customer interactions annually, KUBRA services reach over 40% of households in the U.S. and Canada. KUBRA is an operating subsidiary of Hearst.
Our office is small enough to allow creative individuals to flourish, yet large enough to provide long-term stability. We place a tremendous amount of responsibility on our team members to be productive, focused and self-motivated. We offer a casual work environment, competitive compensation and a stellar benefits program.

KUBRA is an equal opportunity employer dedicated to building an inclusive and diverse workforce. We will provide accommodations during the recruitment process upon request by emailing the recruitment-team@kubra.com. Information received relating to accommodation will be addressed confidentially. We thank all applicants for their interest; however, only candidates under consideration will be contacted."
machine learning engineer,"As a senior member of the HomeX R&D team, you will be responsible for system architecture, design, implementation, and operation of AI solutions targeting the Home Services domain. Your focus will be on the development of Computer Vision techniques, while working closely with our Natural Language Processing and Knowledge Graph team, to create a system that deeply understands home repair and maintenance in HVAC, electrical and plumbing systems, and domestic appliances. You will also work directly with HomeX's Product Engineering team to ensure that your work contributes directly to our core product and service offerings in Intelligent Diagnostic Solutions.

About You

You are a Machine Learning Engineer with extensive experience creating simple solutions to complex problems. You are comfortable applying both established and emerging machine learning techniques to ambiguous problem spaces, resulting in practical solutions that solve real problems for real customers. You are able to deliver solutions as a series of incremental improvements that continually add value, while taking necessary steps to enable crucial step-change improvements.

You have a good understanding of well architected software and systems principles including security, operational excellence, cost optimisation, scalability and resilience. You know that all these principles are important and are able to articulate their importance to your technical peers and non technical audiences to ensure they’re dealt with appropriately. You understand how to operate systems in an always on, 24 x 7 x 365 environment, and have a continuous improvement mindset that you apply proactively and reactively to ensure the highest level of service possible.

You are a hands-on leader and role model for the other members of your team and company. You are able to drive initiatives from inception to reality via personal and team-wide, collaborative contributions. You put an emphasis on growing the next generation by giving them the tools to learn and grow professionally and personally.

You are driven by delivering maximum value at all times and have the business acumen and pragmatism to make trade offs that balance short term gain with long term benefits. You enjoy working in a scrappy, startup environment where the only constant is change, and adapting to change is something you thrive on. You are a team player who values working with colleagues from a variety of backgrounds such as designers, engineers, product managers and home repair technicians. You understand that establishing and maintaining strong partnerships allows you to deeply understand what customers want and need - whether they know it or not - and constantly exceed their expectations.

We know that no two career paths look the same, so the list of qualifications and experience below should be viewed as a ‘wish-list’, rather than hard-and-fast requirements. We have a culture of continuous development at HomeX, so we would love to hear from you, even if you don’t tick all of our boxes just yet.

Key Qualifications

Master's degree (or PhD) in Computer Science, Machine Learning, Data Science or a closely related field.
4 or more years of industry experience, with at least 1 year in a senior role.
Significant experience with the entire machine learning lifecycle (design, training, deployment, evaluation and updating) in a production environment.
Proficiency in deep-learning architectures and techniques including convolutional neural networks, transformers, transfer learning, semi-supervised learning and data augmentation.
Familiarity with ML-based approaches to computer vision tasks including image classification, object detection, instance segmentation, scene reconstruction and scene understanding.
Practical experience using Python and popular ML frameworks (Pytorch, Tensorflow) to implement novel solutions based on established and emerging techniques.
Solid knowledge of data structures, object-oriented programming and software engineering principles.
Working knowledge of deployment in cloud-based environments.
Excellent written and verbal communication skills.
Preferred Qualifications

Significant industry experience developing ML-based computer vision solutions for image and video.
Good knowledge of state-of-the-art research in ML-based computer vision.
Experience constructing and deploying entire ML pipelines in the cloud.
Experience deploying and managing services in Google Cloud Platform.
Familiarity with developing and operating ML models on edge devices."
machine learning engineer,"Machine Learning is an integral part of how we design products, operate, and pursue Cash App’s mission to serve the unbanked as well as disrupt traditional financial institutions. Our massive scale and deep trove of transaction data create an endless number of opportunities to use artificial intelligence to better understand our customers and offer new products and experiences that can improve their lives. We are a highly creative group that prefers to solve problems from first principles; we move quickly, make incremental changes, and deploy to production every day.

This role is part of our Cash App's ML team and will be deeply embedded within one of our product teams - here are the workstreams we're currently hiring for:

Search & Discovery

Cash App enables millions of people and businesses to pay and get paid with ease. On our team, we build delightful experiences that help our customers find and discover people and things quickly and with trust - we aim to grow and strengthen the connections between people and businesses across the globe. Through your work, you will empower Cash App to personalize customers’ search and discovery experiences using AI/ML, to better understand our customers’ payment journeys, and help identify and execute on new opportunities for product improvement. You will employ a variety of modeling techniques on our comprehensive customer data and scale your solution to production by partnering closely with design, product, analytics, and engineering teams.

Risk

You'll build machine learning models that detect fraudulent activity in real time and help keep our customers safe and secure. You will experiment with state-of-the-art algorithms to drive down false positives, collaborate on new product features to drive fraud losses down, use any and every dataset at your disposal (including 3rd party data) to engineer new features for risk models, verify customer documents using OCR, and use biometric and device signals to detect malicious logins and account takeovers.

Customer Support Automation

Working closely with our Customer Support team, you will use our vast amounts of data to make experiences seamless for our customers and help us achieve world-class service as Cash App continues its rapid growth. You will build models that anticipate customer issues and deliver proactive in-app suggestions, use NLP to contextualize inquiries and respond instantly with relevant content, develop prioritization algorithms that improve efficiency, and apply the latest research to automate conversations with customers.

Technologies we use (and teach):

Python (NumPy, Pandas, sklearn, xgboost, TensorFlow, keras, etc.)
MySQL, Snowflake, GCP/AWS and Tableau
Java

Qualifications

You have:

5+ years experience with applied Machine Learning or Deep Learning
A graduate degree in Computer Science, AI, ML, Applied Math, Stats, Physics, or a related technical field
Worked with Product, Design, and Engineering to prioritize, scope, design, and deploy ML models
A track record of providing mentorship and technical leadership
An appreciation for the connection between the software you build and the experience it delivers to customers

Additional Information

We’re working to build a more inclusive economy where our customers have equal access to opportunity, and we strive to live by these same values in building our workplace. Block is a proud equal opportunity employer. We work hard to evaluate all employees and job applicants consistently, without regard to race, color, religion, gender, national origin, age, disability, pregnancy, gender expression or identity, sexual orientation, citizenship, or any other legally protected class.

We believe in being fair, and are committed to an inclusive interview experience, including providing reasonable accommodations to disabled applicants throughout the recruitment process. We encourage applicants to share any needed accommodations with their recruiter, who will treat these requests as confidentially as possible. Want to learn more about what we’re doing to build a workplace that is fair and square? Check out our I+D page.

Additionally, we consider qualified applicants with criminal histories for employment on our team, and always assess candidates on an individualized basis.

Block, Inc. (NYSE: SQ) is a global technology company with a focus on financial services. Made up of Square, Cash App, Spiral, TIDAL, and TBD, we build tools to help more people access the economy. Square helps sellers run and grow their businesses with its integrated ecosystem of commerce solutions, business software, and banking services. With Cash App, anyone can easily send, spend, or invest their money in stocks or Bitcoin. Spiral (formerly Square Crypto) builds and funds free, open-source Bitcoin projects. Artists use TIDAL to help them succeed as entrepreneurs and connect more deeply with fans. TBD is building an open developer platform to make it easier to access Bitcoin and other blockchain technologies without having to go through an institution."
machine learning engineer,"Insights yielded by this patented software technology will be invaluable to patients, clinicians, and researchers. To learn more, please visit: https://futurefertility.com/ .
We continue to invest in developing further solutions to deliver on our goal for radically improved levels of insight for patients and clinicians by using artificial intelligence, and in so doing, substantially improve the experience and outcomes.
Who we are looking for:
An experienced Machine Learning Engineer to develop our next-generation image classification tool, using machine learning and computer vision techniques. You will be implementing algorithms by fast prototyping, converting them to production models and working with the development team to deploy the solution. This position requires excellent skills with Python and its machine learning and image processing libraries.
Working knowledge of Web development is a bonus.
What you’ll do:
Take ownership of the machine learning project from start to finish, which includes building data pipelines, designing, deploying & maintaining production quality ML models in collaboration with data scientists.
Data Acquisition, Cleaning, and Transformation in order to prepare training datasets.
Build, train, and evaluate image classification and segmentation models using different architectures and tools.
Benchmark, analyze and improve performance of existing algorithms, pre-processing and data augmentation strategies.
Turning prototyped computer vision algorithms into high performance product ready code.
Serve deep learning based computer vision models using the latest serving technologies.
Providing support to the dev team on integrating ML systems with our software stack.
Participate in sprint planning, estimation and reviews and take ownership of deliverables
Document all machine learning processes and findings in an organized manner
Qualification:
Bachelor or Master in Computer Science, Computer Engineering, Machine Learning, Statistics or Mathematics.
5+ years of experience in software development and data manipulation; Expertise writing code in Python
2+ years of experience in building and implementing production scale Machine Learning models in professional working environment
Extensive experience in PyTorch deep learning framework
Solid understanding of foundational statistics concepts and ML algorithms: linear/logistic regression, Random Forest, boosting, XGBM, k-NN, Naive Bayes, Decision Trees, SVM, etc.
Good theoretical as well as practical knowledge of deep learning architectures such as LSTM, RNN and CNN and Transformer based models
Algorithm and model development experience for large-scale applications.
Experience running accuracy experiments and systematically improving performance.
Familiarity with scientific computing libraries such as numpy, pandas, scikit and image processing libraries such as OpenCV and scikit-image.
Solid understanding and practical experience of containerizing Deep Learning models for deployment purposes in a scalable manner.
Experience with SQL and NoSQL databases and ETL tools.
Familiarity with Git.
Strong cross-team communication and collaboration skills. Comfortable being part of a small team of engineers working in an energetic fast paced start-up environment and effective as part of a distributed team.
Excellent written and verbal communication skills.
Attention to detail, data accuracy and quality of output.
Bonus points for:
Experience in image processing
Prior experience in applying image enhancement and segmentation on medical images and using image processing libraries
Have prior experience of MLOps such as MLFlow
Background in Life Science
Experience in privacy preserving or federated machine learning
Research publications in ML/AI-related fields."
machine learning engineer,"Machine Learning Engineer
Position: Full time
Location: Toronto, Ontario (Initially Remote)
About Us:
NTENT provides a Platform-as-a-Service (PaaS), allowing industry partners to customize, localize and integrate search technologies directly into their business-to-consumer offerings. We are a unique group of brilliant minds intent on discovering, learning and building. We work in a vibrant atmosphere, with an emphasis on personal and professional development. This is an opportunity to tackle complex problems usually reserved for a handful of large companies in the search industry.
About the Opportunity:
We are looking for a talented Machine Learning Engineer to join our team and deliver machine learning-driven products. The right candidate will work on development, deployment, and lifecycle management of machine learning models for various large-scale applications (natural language understanding, web search and ranking, recommendation, personalization, dialog/conversation management).
Keywords:
Machine learning, natural language processing, learning-to-rank, online learning, deep learning, interactive machine learning, machine teaching, conversational agents, human computer interaction
Duties and Responsibilities:
Design, implement, and deploy machine learning algorithms.
Manage machine learning algorithm lifecycle.
Coordinate data collection and annotation efforts.
Work with real-time data and content coming from various data sources.
Manage machine learning data pipelines.
Design tests for machine learning algorithm effectiveness and performance monitoring.
Design tools and interfaces for interactive machine learning and teaching.
Research and development on cutting-edge machine learning technologies.
Qualifications and Skills:
Graduate degree in Computer Science with a strong background in machine learning required.
Strong problem-solving abilities, solid background in algorithms and data structures required.
Strong programming skills in Python and Scala required. Experience in other programming languages (eg. Java, R, Haskell) a plus.
Solid knowledge of machine learning tools (eg. scikit-learn, tensorflow, keras, pytorch, Spark MLlib) required.
Experience with distributed and streaming data technologies (eg. Hadoop, Spark, Kafka) required.
Experience with building and deploying API's with Docker and Kubernetes required.
Experience with natural processing tasks (eg. named entity recognition, language modeling, vector representations) required.
Experience with Elastic Search, Lucene a plus but not required.
Experience with ranking algorithms a plus but not required.
Experience with interactive machine learning (eg. active learning, reinforcement learning, machine teaching) a plus but not required.
The ideal candidate will be self-motivated, possess excellent communication skills (both oral and written) and be able to work independently. A keen interest in various aspects of natural language processing is essential in our multi-disciplinary team.
We offer a full comprehensive benefits package including medical, dental and vision. Employees receive a generous time off (PTO) plan and 13 holidays per year. We also offer 401(k) benefits, long term disability benefits and life."
machine learning engineer,"This is an opportunity to take your machine learning and natural language processing experience and enhance those skills in new ways. You will be part of a cross-functional team that focuses on building state-of-the-art AI solutions for natural language-based problems in real-time rendered 3D virtual worlds that can be experienced synchronously and persistently by an effectively unlimited number of users with an individual sense of presence and with continuity of data. You will have the opportunity to research and develop novel solutions to open problems in the field of natural language processing and linguistics.


What’s in it for you:

Interesting and Challenging Work. Develop your skills in new ways with a collaborative team that is focused on enhancing user productivity and well-being.
The Intersection of VR/AI. Build immersive experiences that push the frontier of integrating machine intelligence with VR.
Impact. Your work will be used by many and influence the direction of natural language understanding in the Metaverse
Ground-Breaking and Meaningful. We are at the start of an incredible journey. Come join us.

Our new ML Engineers will:

Build. Build. Build. Research and implement suitable algorithms for a range of NLP tasks to build advanced dialogue systems for domain-specific question answering. Extend ML libraries and frameworks to specific NLP tasks.
Take it to Production. Work with the broader engineering team to productionalize and deploy ML pipelines efficiently.
Be in the Know. Remain up to date with the latest developments in the NLP field.

Our new ML Engineers have:

Experience. You bring 3+years of hands-on machine learning experience developing high-quality, production-ready solutions.
Education or Know-How. A degree in Computer Science, Mathematics, Computational Linguistics or a similar field.
Technical Expertise. Strong understanding of NLP techniques such as semantic analysis, information retrieval, etc., and strong understanding of deep learning models such as RNNs, Transformers, etc. Experience with machine learning frameworks and libraries such as PyTorch. Proficiency with Python.
Communication Skills. Excellent verbal and written communication skills with the ability to take and deliver constructive feedback. The ability to work in a fast-paced, scrappy environment.

Advantages if you have:

Track record of publications in top machine learning or NLP conferences and journals.
Experience deploying large machine learning models.
Knowledge of parallel computing.

What can you expect when you work with MMVL?


We work hard to succeed. Our workplace is welcoming, fun, inclusive, inspiring, and committed to mission success.


This is us:

Challenging Work. What we are doing has never been done before.
A Friendly and Collaborative Team. We are mission focused with a desire to succeed and will support each other in doing so.
Hybrid Work Model. At times, we work together in real life to solve incredibly challenging and interesting problems. We are currently fully remote but will eventually work some days from an office and some days from home. We are located in the core of downtown Toronto near major transit.
Health & Wellbeing Support. Full family health benefits from Day 1.


Experience vs. Credentials:


We want to know what motivates you. We don't believe that everyone follows the same career path.So, if you developed machine learning models on your own but don’t have the education to back it up, talk to us anyway and tell us your story, not just your experience and credentials."
