,0,1,2,3,4,5
68,Intermediate/Sr. Full Stack Developer (Java/Angular),CGI Inc,3.6,"Toronto, ON","Posted
Posted 16 days ago","Position Description:
Required Qualifications:
3-5+ years’ experience with Angular 2+, Java 8, REST API/Micro services, Spring Framework (MVC, Security, JPA, Boot) Maven, SQL- Must Have
Knowledge of developing distributed cloud applications (Pivotal Cloud Foundry, Openshift, Docker); Hands on experience designing, developing, testing and troubleshooting RESTful API and interface specifications (Swagger, RAML, SOAP)
Knowledge of security gateways and protocols (JWT, Oauth2.0, SSL Certificates)
Knowledge of software engineering practices for the full software development life cycle, including coding standards, code reviews, source code management, build processes and testing; Experience with code merging and branching methodologies using Git and code release process
Theoretical knowledge of web-based application architectures and frameworks (including Angular or React) and the way it integrates with services
Pairs effectively with other developers in the team. Pairs effectively with other developers in the team

Nice to have skills:

Object Oriented coding practices, including design patterns knowledge, refactoring, clean code.
Knowledge of Kafka, MySQL, Non-relational databases, Caching
Knowledge of major architectures style (message oriented, reactive, event based)
Micro-service design and implementation (load balancing, discovery, resiliency)""

#LI-MC1
Skills:
Financial Services
Full Stack Development
Java
JavaScript
What you can expect from us:
Insights you can act on

While technology is at the heart of our clients’ digital transformation, we understand that people are at the heart of business success.

When you join CGI, you become a trusted advisor, collaborating with colleagues and clients to bring forward actionable insights that deliver meaningful and sustainable outcomes. We call our employees ""members"" because they are CGI shareholders and owners and owners who enjoy working and growing together to build a company we are proud of. This has been our Dream since 1976, and it has brought us to where we are today — one of the world’s largest independent providers of IT and business consulting services.

At CGI, we recognize the richness that diversity brings. We strive to create a work culture where all belong and collaborate with clients in building more inclusive communities. As an equal-opportunity employer, we want to empower all our members to succeed and grow. If you require an accommodation at any point during the recruitment process, please let us know. We will be happy to assist.

Ready to become part of our success story? Join CGI — where your ideas and actions make a difference."
69,Full Stack Javascript Developer,Creator by Zmags,404,"North York, ON","Posted
Posted 30+ days ago","Be A Part Of is a fast growing online marketing agency located in Toronto. We are looking for someone to join our in-house team. We have a wide range of tasks available including Node/Angular/React/PHP/SQL including frontend and backend. We are looking for people that have a desire to learn and be more than just an employee, someone looking for a career with a company that has big plans and even bigger hopes and dreams. We know that if you are the right fit, the languages you know are less important.

If hired, you'll work closely with our other developers and the project managers to complete tasks on a regular basis and code features for applications, software or agile tasks in complex systems. Positional latitude doesn't have to mean that you have to work for a big company.

At Be A Part Of, we are looking for someone with a natural curiosity about technology and software development, that has a desire to constantly learn about new technologies and use them. We are looking for candidates who have strong communication skills and the ability to succeed in a results driven work environment.

Requirements

Skills Needed:
Foundation in Javascript Framework Development (ANGULAR JS is Ideal)
Very Comfortable working with LAMP-stack
Experience with Rest API or Ecommerce API's (SOAP, SDK's or the like)
Knowledge of best practices
Familiarity with AWS deployment and/or BitBucket
Experience with SASS/SCSS and HTML5
Experience with Node.js
Experience with Git workflow
General understanding and knowledge of front-end and back-end development
General knowledge of e-commerce, marketing, and advertising is a plus


What we expect from you:
You have a drive to create clean, reliable, and maintainable software
You know what a good API looks like
You have strong communication skills - explaining complex technical concepts to designers, support, and other engineers is no problem for you
You can pivot directions quickly when needed
You have a desire to iterate constantly
You have a passion for constant learning
You're hands on and like to be involved in all areas of a company
You have a positive attitude and are always willing to lend a hand
You love working in a fast-paced, growing environment
You are not complacent and you want an opportunity to grow and continue to develop your skills

Benefits:
Competitive Salary
Opportunity to grow with a company within a company
Opportunity to utilize your full skill-set on a daily basis
Very non-hostile, comfortable, and flexible work environment
Opportunity to learn and implement new skills
Work with highly skilled programmers"
70,Junior Recruiter,Mirantis,404,"Toronto, ON","Posted
Posted 15 days ago","Company Description

Mirantis helps organizations ship code faster on public and private clouds. The company provides a public cloud experience on any infrastructure from the data center to the edge. With Lens and the Mirantis Cloud Native Platform, Mirantis empowers a new breed of Kubernetes developers by removing infrastructure and operations complexity and providing one cohesive cloud experience for complete app and devops portability, a single pane of glass, and automated full-stack lifecycle management with continuous updates.

Mirantis serves many of the world’s leading enterprises, including Adobe, DocuSign, Liberty Mutual, PayPal, Reliance Jio, Societe Generale, Splunk, and Volkswagen. Learn more at www.mirantis.com.

Job Description

Mirantis is adding a Junior Recruiter to our team! The Talent Acquisition team at Mirantis is looking for an ambitious self-starter to contribute to our dynamic North American team. This is an excellent opportunity for a junior recruiter to fast-track their career in an organization that embraces creativity and those who take initiative. The Recruiter will be in charge of their own requisitions from day one, with the oversight of a team lead, as well as being expected to provide occasional support to roles within the wider global team. The ideal candidate would have existing experience with full-cycle recruiting- sourcing, interviewing, and making offers- within a global business and possess excellent organizational and interpersonal skills.
Main Responsibilities
Assist in the development and revision of specifications and job descriptions.
Taking full ownership of job requisitions by sourcing resumes from internal tracking systems, job boards, and LinkedIn.
Conducting first-round screenings of candidates over the phone or via video conferencing and providing recommendations to Hiring Managers
Become an expert user of our ATS SmartRecruiter ensuring that candidates are appropriately saved and managed through the system.
Monitoring time to hire and assisting in the creation of hiring reports
Conducting market research to provide avenues in which Mirantis North American Recruitment team can be more competitive.
Streamlining internal hiring processes and advocating for the adherence to HR policies
Participating in multiple recruitment-related projects (market analysis, in-house training for interviewers, internship program, technical meetups organization etс

Qualifications

High School diploma or equivalent required
1+ years of recruitment experience, preferably in a Software company
Some experience with full cycle recruitment sourcing, interviewing, and making job offers is preferred
Ability to build and maintain strong relationships with stakeholders at all levels
Excellent oral and written communication skills
Strong attention to detail and ability to work autonomously
Experience recruiting or sourcing for a global enterprise preferred
Experience sourcing for a broad range of both technical and non-technical talent preferred

Additional Information

What does Mirantis offer you?
Work with an established leader in the cloud infrastructure industry.
Work with exceptionally passionate, talented, and engaging colleagues, helping Fortune 500 and Global 2000 customers implement next-generation cloud technologies.
Be a part of cutting-edge, open-source innovation.
Thrive in the high-energy environment of a young company where openness, collaboration, risk-taking, and continuous growth are valued.
Receive a competitive compensation package with a strong benefits plan and stock options.
We are a Leader for Container Management in G2 (#2 after AWS)!"
71,Senior Software Engineer - Full Stack,Wave,3.3,"Toronto, ON","Posted
Posted 30+ days ago","We believe small businesses are at the heart of our communities, and championing them is worth fighting for. We empower small business owners to manage their finances fearlessly by offering the simplest, all-in-one financial management solution they can't live without.

Wavers are a special breed. We could write a novel on our award-winning culture and what makes us, us. However, we’d rather just show you. Take one-minute and forty-eight seconds out of your day to get a quick glimpse on why you should join us.

About the Engineering Team:

We aim to meaningfully improve the lives of small business owners, who are traditionally under-served and often struggle because of this. At Wave, you won’t just write code—you’ll build high-quality systems at scale. This means being involved in the research, design, and organizational and maintenance practices behind our wide range of applications, which are relied upon by tens of thousands of small business owners. You won’t find many hardcore specialists here. Most Wave engineers are willing and able to dive into different technologies to get the job done. This requires curiosity, openness to new ideas and perspectives, and a genuine interest in what makes software products tick.

About The Role:

As a Senior Software Engineer, you will join one of the many cross-functional engineering team to work alongside Product, Design and other developers to bring your engineering skill to bear on exciting business challenges. You will work with some fantastic engineers to solve tough problems in delivering world-class financial products to our customers at scale. You will work with a wide variety of technologies and help investigate new ones as we are constantly striving for to keep our technology choices up to date. As an engineering team, we deeply care about being the best in our craft - Performance, Reliability, Reusability, Code Quality, Test Coverage, and Observability. You will help maintain the current bar we have but will hopefully go on to raise it to the next level.

Interested in the role? You’ll work alongside some technical heavyweights such as:

Tina Goyal: Senior Engineering Director at Wave. Tina is passionate about building software teams and products, leadership, coaching and creating a culture of trust, excellence and collaboration.
Here’s What You Should Know About Engineering at Wave:
Our Technology: Wave is powered by several key technologies. Our toolkit is primarily Python and Django on the service layer, with some Ruby and Golang as well. GraphQL and REST power our APIs, and our web/mobile front-ends are React and ReactNative with Typescript. We expect software developers to have proficiency in one or more of these areas. You will be expected to be able to cross technical domains and contribute to both the back-end and front-end as needs arise.
Your Work Will Matter: Every engineer at Wave is tasked with solving meaty, meaningful challenges for a really important end-user - our small business owners. The code you write will make a difference, guaranteed.
We Are a Community: Wave is about the size of a small neighbourhood. It is possible to get to know everyone on a personal basis. If you’re trying to solve a hard problem that has roots in some other part of the company, odds are pretty good that you’ll find someone close by who can help you out.
You Will be Stretched: We’re big on transparency and we know Wave isn’t for everyone. However, if you’re ready to flex your creativity, excel at your craft, fuel your curiosity, and thrive in a dynamic environment, we’re confident you’ll love being a Waver.

Hear some more from current & former Wavers about Engineering@Wave.
What You Can Expect From Wave’s Recruitment Team:
We are human: Kelly (and the rest of our team) is a real human being who is committed to giving you the best candidate experience out there. She also has big love for gardening and baking, so feel free to share your best tips and tricks!
We acknowledge you. We will review and respond to every application, whether you are selected for an interview or not.
We are here for you. We will coach and support you through your recruitment process to help you prepare for every step of the way as best as we can - your success is our success.
We respect your time. We will do our best to review applications quickly, run multiple interviews on the same day, and follow up in a timely manner.
We help you grow. We will gladly provide feedback if you ask us, because whether you join our team or not, we hope this will be a positive and valuable experience for you.
We listen to you. We will also welcome your feedback, and we will take your suggestions to heart, so that we continuously provide the absolute best candidate experience.
Working at Wave:
Work From Where You Work Best: We will always have a welcoming, energizing, and world-class office (in Toronto) with a space for you. Or, if you’re more comfortable working from home, the choice is yours.
We Care About Future You: You will stretch yourself and you will grow at Wave. You will also be supported on this journey with diverse learning experiences, educational allowances, mentorship, and so much more.
We Support the Full You: We make a serious investment in your health & wellness. When we think about benefits we think about body, mind, & soul and we take this stuff very seriously.
We Take Care of the Fundamentals: Fair compensation, all the office perks you’d want, and the various goodies you’d expect from a growing tech company. This is the obvious stuff, but we don’t want you to think we forgot!
We believe that a diverse and inclusive culture creates the best workplace. We embrace our differences, value individuality, and the broad spectrum of every Waver's skills and abilities. We challenge each other from a place of respect and pursuit of continuous growth. We trust each other and encourage everyone to bring their authentic selves to work, everyday. As Wavers, our voices matter, our opinions are met with an open mind. The best ideas win, no matter whose they are. Contributing to an inclusive culture is a part of all of our job descriptions.

Our culture is reflected in a stellar Glassdoor rating. We’ve been continuously recognized as one of Canada's Top Ten Most Admired Corporate Cultures and one of Canada’s Great Places to Work in categories including Technology, Millennials, Mental Health, Inclusion and Women.

Are you ready to be a Waver? Join us!"
72,"Software Developer, Full Stack - Java (Remote or Local)",Destiny Solutions Inc.,3.0,"Remote in Toronto, ON","Posted
Posted 30+ days ago","As a Software Developer at Modern Campus, you will be primarily responsible for designing and developing high quality solutions within our Destiny One product. You strive to continually improve the quality, performance and reliability of any code that you develop. You are analytical and has the ability to solve interesting and complex problems and implement innovative solutions. You will not only be utilizing your technical skills but also assist in translating business requirements into technical solutions by closely collaborating with Product Management.
We are looking for the type of person that loves to have their hands in everything and someone who can take on the challenge of working within a small growing team with a great deal of responsibility. In this role, you will be given the opportunity to actively contribute to all phases of the development cycle that will take your skills and experience to the next level.
How you'll make an impact:
Build end-to-end solutions, implementing and designing both the GUI and the server-side designs with high efficiency and quality.
Participate in all phases of the software development lifecycle – requirements, architecture, design, development, testing, deployment.
Participate in the project planning process including estimating and process improvements in an Agile environment.
Deliver solutions that are highly usable, efficient, secure and scalable.
Strive at all times to do work using best practices – through experience or experimentation.
What you'll need to succeed:
The education and experience. You have either a diploma or a degree in Computer Sciences, IT, or related field and 3+ years work experience in a development environment.
The tech exposure. You have experience with most of the following technologies:
Java
Tomcat, Apache
JavaScript, HTML5, CSS3, JQuery, Bootstrap or other front-end frameworks such as Backbone.js, AngularJS, React and Node.js
MSSQL Server
Spring, Hibernate
Tableau, SnapLogic, Crystal Reports
RESTful API
A perfectionist streak. You want to be part of a team dedicated to creating and delivering quality software. You define and follow best practices for web design and usability principles.
Outstanding communication. You will split your time between heads-down coding and team collaboration and innovation. We support each other out loud, working out solutions.
Pride. You enjoy your work and getting a job done well. You want to be part of a team that promotes their accomplishments and sees the difference they make.
Ownership. You can be counted on to deliver the best solution in collaboration with your team. You take ownership for your work, your tasks, your timelines.
Driven. You want to be challenged and you are constantly seeking new opportunities to learn, gain and apply new skills and knowledge.
Preferred locations (remote candidates welcome):
Toronto, ON
St. Petersburg, FL
Camarillo, CA
What you’ll gain:
Competitive compensation and benefits
Rewards and recognition programs
Learning and development opportunities
Convenient office location
Flexible Vacation Policy
You will make a difference everyday for universities trying to grow and students trying to learn.
Only qualified candidates selected for an interview will be contacted.
Company Overview:
Modern Campus is obsessed with empowering its 1,800+ higher education customers to thrive when radical transformation is required to respond to lower student enrollments and revenue, rising costs, crushing student debt and administrative complexity.
The Modern Campus engagement platform powers solutions for non-traditional student management, web content management, catalog and curriculum management, student engagement and development, conversational text messaging, career pathways, and campus maps and virtual tours. The result: innovative institutions can create a learner-to-earner lifecycle that engages modern learners for life, while providing modern administrators with the tools needed to streamline workflows and drive high efficiency.
Learn how Modern Campus is leading the modern learner engagement movement at moderncampus.com and follow us on LinkedIn.
Modern Campus is committed to fair and accessible employment practices and are committed to providing accommodations for persons with disabilities. We will work with all applicants to determine appropriate accommodation for individual accessibility needs."
73,Front-end Designer,Texas Instruments,4.1,"Toronto, ON","Posted
Posted 8 days ago","We can't predict what the future holds, but we know Texas Instruments will have a part in shaping it.
Our user experience design team is looking for a UI Developer with a focus on front-end visual design who can transform high-fidelity web user interface prototypes into fully functioning code on TI.com, our main customer-facing website with millions of visits per year.
The role of our UI developers is to improve efficiency of our code generating workflow/process using performance focused thinking and efficient implementation techniques, and to be a go-to source for questions, troubleshooting, and best practices related to front-end development.
As part of this team, you will focus on providing modern front-end solutions that deliver industry standards for TI.com. You build design-accurate implementations that uphold our design standards and work responsively across browsers. You are the liaison between UX designers and full-stack developers with your expertise in both design and development.

Responsibilities include:
Design and build new reusable/modular functionality and component in HTML, CSS/SASS/SCSS, JavaScript that are tested with error-free, production ready code and contribute to an existing design system
Maintain existing web components and work with deployment pipeline
Perform peer reviews and provide feedback and approval for other UI Developers to ensure the generated code meets project specifications, cross browser compatibility and adhere to our guidelines
Participate in User Acceptance Tests (UATs), troubleshoot bugs and research resolutions
Research on technologies, document technical restrictions and dependencies for patterns
Update and contribute to Pattern Library
Resolve technical issues by coordinating with back end developers and DevOps
Be a liaison between developers and the UX design team
Consult with and provide functional feedback to UI/UX designers on designs
Improve efficiency by performance focused thinking and efficient implementation techniques
Participate in scrum meetings, sprint demos and other Agile practices
Deliver HTML/CSS guidelines, documentation, demo sessions and blogs as needed

Here’s what we’re looking for:
5+ years of experience as a Front-end designer (or similar role), with a bachelors’ degree in a related field
Strong online portfolio demonstrating a range of relevant work is essential
Solid understanding of HTML & CSS/SASS/SCSS semantics, best practices and guidelines at an enterprise level
Manipulating style of page elements in DOM and HTML templating in various JS formats, such as Thymeleaf and Nunjuks
Expert in web framework technology such as Web components, Shadow DOM, Stencil, Angular and/or Riot
Familiar with JavaScript as it pertains to user experience and interface
Comfortable with Node.js/NPM
Experience with GIT, repo and branch management
Understand DevOps and pipeline process
Comfortable with UNIX command line interface
Understand cross browser issues and resolutions
Excellent problem solving skills, attention to detail, curious and resourceful
Strong interpersonal skills, work collaboratively with other team members, with the ability to translate UX design to development needs
Ability to think critically and devise solutions with business and user goals in mind
Why TI?
Engineer your future. We empower our employees to truly own their career and development. Come collaborate with some of the smartest people in the world to shape the future of electronics.
We’re different by design. Diverse backgrounds and perspectives are what push innovation forward and what make TI stronger. We value each and every voice, and look forward to hearing yours. Meet the people of TI
Benefits that benefit you. We offer competitive pay and benefits designed to help you and your family live your best life. Your well-being is important to us.
About Texas Instruments
As a global semiconductor company, we design, manufacture, test and sell analog and embedded processing chips to nearly 100,000 customers. Our products enable electronics everywhere and in things you experience every day - from health care, smart homes and connected cars to drones, smart phones and more. Our passion to create a better and more sustainable world by making electronics more affordable through semiconductors drives us to make our technology smaller, more efficient, more reliable and more affordable.

Texas Instruments is an equal opportunity employer and supports a diverse, inclusive work environment.

If you are interested in this position, please apply to this requisition."
74,Full Stack Engineer,HSBC,4.0,"Toronto, ON","Posted
Posted 30+ days ago","Opening up a world of opportunity.

We're a financial services organization serving more than 40 million customers across the globe through our Wealth & Personal Banking, Commercial Banking and Global Banking & Markets businesses.
We’re here to use our unique expertise, capabilities, breadth and perspectives to open up a world of new opportunities for our customers, our people and our communities.

HSBC Global Services Canada Limited (HGCA), is a subsidiary of HSBC Global Services Limited, owned by HSBC Holdings plc. HGCA provides operational services to countries across the HSBC Group which is the largest and leading international bank in the Canada.
We help companies and individuals across Canada to manage their finances through three global business lines: Commercial Banking, Global Banking and Markets, and Wealth and Personal Banking.
It’s this global connectivity that you will find yourself inspired and collaborating with colleagues not just locally but also across continents and cultures.

About Global Banking & Markets, IT
Global Banking and Markets (GBM) provides financial services and products to corporates, governments and institutions worldwide, building partnerships with them to help them achieve consistent, long-term performance. We use the strength of HSBC’s international network to connect emerging and mature markets, covering key growth areas. Our products and services include advisory, financing, prime services, research and analysis, securities services, trading and sales, and transaction banking.

The Global Banking and Markets Technology team is dedicated to supporting Global Banking and Markets by working in partnership with business leaders who rely on us for delivering innovative, robust, stable platforms to enable their investment and financial solutions for clients. Join Global Banking and Markets Technology and be part of the global connectivity, collaboration and team that spans across 20 countries. The total number of successful production releases surpass some of the biggest blue chip tech companies. Canada is a key location in Global Banking and Markets Technology’s global growth strategy and is receiving global attention for its deliveries.

About the role:
Fixed Income IT is responsible for the provision and maintenance of tools and applications necessary to support all activity within the Fixed Income business. The global FI IT organization is split up in three major functional areas, one of which is Pricing and Risk. The role we are hiring for is the Senior Software Engineer for Pricing, Risk and P&L applications.
the successful candidate will need to understand the realtime pricing, risk and Algo needs of the Rates, Credit and Emerging Markets businesses across key strategic locations in both – Europe and Americas.

Responsibilities:
Contribute to the design and build effort for realtime pricing/risk solution in trading system for FI business
Provide technical guidance to developers in the team
Translate requirements into dev and delivery plans (both large and small)
Serve as SME for their specific pricing related project
Liaise with the different development teams to align work in progress with efforts in other areas of the bank
Work closely with Front Office and Quants to implement pricing/risk models and algo trading strategies in low latency system
Requirements
Must Have
C++
Scripting experience using Python OR windows batch OR linux/ unix (powershell or bash)
Jenkins (specifically, experience with pipelines)

Nice to have
Rundeck
Geneos
Google Cloud Platform (GCP)
Ability and desire to write documentation - Confluence, JIRA

HSBC Proud
HSBC is committed to building a culture where all employees are valued, respected and opinions count. We take pride in providing a workplace that fosters continuous professional development, flexible working and opportunities to grow within an inclusive and diverse environment.
We encourage all Black people, Indigenous People of Canada and people with disabilities to self-identify in their applications. Please contact our Canada Careers mailbox (careers@hsbc.ca) with any additional inquiries or for support and reasonable accommodations during the selection process.
If this is not the ideal role for you, we invite you to sign up here to our Talent Community so we can update you about job opportunities and career events in your area of interest. We are always looking for people with purpose and ambition who can help build the bank for the future."
75,Front End Developer,CAA Club Group,3.2,"Thornhill, ON","Posted
Posted 30+ days ago","About Us
CCG is looking for a Full Stack Java Developer with 7+ years’ experience with technologies using Java/J2EE to join our team.
Get ready to drive your career forward. Life at CAA Club Group is fast paced, performance-driven and rewarding. We value our Associates' career growth and ongoing professional development - and we regularly recognize their achievements and outstanding results. We are caring. We are leaders. We are innovators. We are collaborative. We work hard and play hard. We're about doing what's right and feeling good about it.
Who we are
As Canada's largest automobile association, we are passionate about keeping our Members safe- whether they are on the road, at home, or travelling abroad. Meeting the diverse needs of our two-million Members requires high performing, forward thinking, and innovative people who work collaboratively to keep propelling our business forward. Life at CAA Club Group is fast paced, performance-driven and rewarding. We value our Associates' career growth and ongoing professional development- and we regularly recognize their achievements and outstanding results. CAA Club Group (CCG) is known for providing stellar emergency roadside assistance to our motoring Members and non-Members. We work hard and play hard. We're about doing what's right and feeling good about it.
Position Details
What You Will Do:
Design, develop, enhance, debug and implement J2EE, Angular, Spring based applications.
Perform application requirement analysis and estimation of new requirements.
Address problems of system integration, compatibility, and multiple platforms and defects encountered in System Testing and UAT.
Work with Project Manager/ Business Analyst to gather the requirements of user stories with client
Develop and deliver the artifacts in Agile methodology
Ability to adapt quickly to an existing, complex environment and learn new concepts / software technologies as needs arise
Adaptable and flexible meet demands, being relentless and passionate to get the job done
Collaborative team player with communication skills to match
Who You Are:
Post-secondary education or diploma in Computer Science or Information Technology
Must have knowledge and experience of design strategies for developing scalable, resilient enterprise application
Must have 5+ years of hands on development experience on:
Frontend technologies: HTML/CSS, JQuery, JavaScript, Angular, Bootstrap
Backend technologies: Java, J2EE, Oracle
Excellent knowledge of Relational databases, SQL and ORM technologies (JPA2, Hibernate)
Experience working integration with backend via Restful APIs
Having development experience on C/C++ will be highly preferred
Nice to have knowledge and/or working experience on .Net
Knowledge of UML, process flow and data flow diagram
5+ years extensive hands on software development experience on Java
Exemplary communications skills specifically in managing complex/technical information to a wide audience
Our Commitment
We are an equal opportunity employer and are committed to providing employment accommodation in accordance with the Ontario Human Rights Code and the Accessibility for Ontarians with Disabilities Act, 2005 (AODA). CCG will provide accommodations to job applicants with disabilities throughout the recruitment process. If you require an accommodation, please notify us and we will work with you to meet your needs.
As an organization we are focused on Member safety, which includes the safety and well-being of our Associates. Therefore, you must be and remain fully vaccinated as a condition of employment."
76,Java & Angular - Full-stack Full-time Developer - Remote $12...,CorGTA Inc.,5.0,"Remote in Toronto, ON","Posted
Posted 14 days ago","Role: Java & Angular Developer
Structure: Permanent Full-time
Location: Ontario (Fully Remote)
Pay: Up to $120,000 base plus bonus, benefits and RRSP matching
We currently have a full-time opportunity for a Full-stack Java and Angular Developer working for a consulting partner in the GTA.
The required skills for this role will be:
7+ years of Development experience
Strong Java Development experience
Modern Angular experience for single page applications and components
DevOps CI/CD experience
Some cloud would be highly valued
--
Please apply with an updated resume and ensure the required skills you are able to speak to for this position are included.
For more roles like this please go to www.corgta.com/find-a-job/
Job Types: Full-time, Permanent
Salary: $110,000.00-$120,000.00 per year
Benefits:
Casual dress
Dental care
Extended health care
Life insurance
Paid time off
RRSP match
Vision care
Schedule:
8 hour shift
Supplemental pay types:
Bonus pay"
77,"Developer, Software Full Stack",Bell Canada,3.7,"Toronto, ON","Posted
Posted 23 days ago","Req Id: 400411

At Bell, we do more than build world-class networks, develop innovative services and create original multiplatform media content – we’re revolutionizing how Canadians communicate.

If you’re ready to bring game-changing ideas to life and join a community that values bold ideas, professional growth and employee wellness, we want you on the Bell team.

We are currently recruiting an ambitious Solution Developer to join our IoT team. You will play a pivotal role in defining and building our IoT Solution evolution.

You will be working with a creative team where we expect our team members to make key decisions and take ownership over their projects. We highly encourage collaboration with our engineering teams across all projects.

#KeyPoints:

You will work closely with a friendly, passionate team in Montreal and Toronto
You will have a key role and the opportunity to grow inside the organization
You will experience awesome team spirit

The Bell IoT team is a very collaborative and dynamic work environment. We build our new products around collaboration within BCE, team ideas and audacity. And we’re excited to have you join us!

Job Duties/ Accountabilities:

Development
Design, build, release, and support your products
Develop new products, and enhance existing products
Be a member of a cross-functional team, supporting others, and helping them support your products, through training and documentation
Design, build, and deploy CI/CD pipelines to deploy your code
Quality
Use TDD or BDD
Build appropriate unit tests, integration tests, and regression tests
Implement linting and code-smells
Understand and test the response time, capacity limitations, and scale implications of your design choices
Deliver secure code, following a Secure Software Development Lifecycle

Critical Skills/ Competencies:

Experience with NodeJS software development
Experience in design and development of RESTful services
Experience deploying software following the Software Development Lifecycle
Experience with Git version control, including MR & PR workflows, designing and building CI/CD pipelines
Good understanding of JSON and YAML structures

Preferred qualifications:

Understanding across a wide range of related or adjacent technologies, including:
Containers (incl. container orchestration, registries)
Micro-services
Networking
Infrastructure (automation tools, infra-as-code, artifact storage, api-gateway, observability tools, log management, alarm management, load balancers, VMs, etc)
Cloud & SaaS services
Databases, Queues & Stream processing
Security
System administration
Knowledge/Experience with IoT products and services
Knowledge/Experience with Azure
Knowledge/Experience with Mobile Telecom
Knowledge/Experience with 5G and MEC
Ability to effectively communicate complex technical concepts to a broad range of audiences
Computer Science, related Engineering background or equivalent experience
Experience in business technology market, and experience working closely with product and sales teams in SaaS solutions or related fields

#Talent
#Tech
#Indeed
#LI-Hybrid

#ProgrammeRecommandationEmployes

Additional Information:
Position Type: Management
Job Status: Regular - Full Time
Job Location: Canada : Quebec : Montreal
Flexible work profile : Mobile
Application Deadline: 10/30/2022

Please apply directly online to be considered for this role. Applications through email will not be accepted.

At Bell, we don’t just accept difference - we celebrate it. We’re committed to fostering an inclusive, equitable, and accessible workplace where every team member feels valued, respected, and supported, and has the opportunity to reach their full potential. We welcome and encourage applications from people with disabilities.

Accommodations are available on request for candidates taking part in all aspects of the selection process. For a confidential inquiry, simply email your recruiter directly or recruitment@bell.ca to make arrangements. If you have questions regarding accessible employment at Bell please email our Diversity & Inclusion Team at inclusion@bell.ca.

Created: Canada, ON, Toronto

Bell, one of Canada's Top 100 Employers."
78,Backend/PHP Developer,IQ Hunt Ltd,404,"Toronto, ON","Posted
Posted 30+ days ago","Our Client is seeking a Back-End Software Engineer to be responsible for all server-side executed code that interfaces with other systems, including client facing applications.

Job Description:
Writing clean PHP code optimized for maximum speed and scalability

Designing and implementing new systems and features.

Designing efficient SQL tables and databases that meet project requirements.

Developing and maintaining background tasks, which may deal with very large datasets.

Ability to identify or predict possible future problems in the code.

Integrate some user-facing elements developed by front-end developers.

Collaborate with front-end developers and provide necessary APIs.

Maintaining, optimizing, and upgrading older code.

Other duties, as assigned

Requirements:
3+ years of experience with PHP

5+ years of experience as a back-end or full stack developer

In-depth understanding of web development & strong understanding and vast experience of practical application of OOP concepts

Experience in navigating through Linux consoles, and performing simple tasks like grepping through logs

Experience and/or knowledge on front-end languages such as of JS, HTML, CSS

Willingness to jump in on any project when needed

Preferred Qualifications:
Experience working with large databases and data sets

Knowledge of video technologies, containers and codecs, and live streaming

Experience with Redis and Memcached

Experience with PHP 8

Experience in Bash scripting

Desired Qualifications:
Understanding/experience using WebSocket

Understanding of networking

Experience working with and configuring NGINX, SQL and other server related technologies"
